GKP-Qubit,Repetition,Repetition x GKP,Repetition x GKP-Correct
0.9080407595967996,0.97309,0.9752240790980261,0.9486325831435103
0.8275833337932791,0.94716,0.9239528042803453,0.8625249929515206
0.7623875223779343,0.92213,0.8425304914052294,0.8016604106565631
0.7105215476792525,0.8990999999999999,0.7990378429677583,0.7588193771741863
0.6687197259614833,0.8774199999999999,0.7301510142730359,0.7087244055921972
0.6355282991311334,0.85676,0.6839274008060887,0.6656953384163797
0.6081828978088405,0.83751,0.6519141509943436,0.6381455411290755
0.586093917180485,0.8195699999999999,0.6088627937648993,0.6184975491995339
0.5677513091663909,0.8019599999999999,0.58492400852737,0.5876061463030724
0.554029107863091,0.78511,0.5682308281331591,0.5685672233857789
0.5434426779546286,0.76862,0.5620691116063734,0.5521508641247151
0.5350116634947216,0.75401,0.5524418826842913,0.5382710990717207
0.5277713470926522,0.7397099999999999,0.5389340564609653,0.5350226280757944
0.5220968487581745,0.7261199999999999,0.5286674386777848,0.5198122931696864
0.5166857414652538,0.7140499999999999,0.5272773203865643,0.5147382523219277
0.5121979140564706,0.7025899999999998,0.5243578087114538,0.5228490983598254
0.5092676523802835,0.6912299999999999,0.5199614650725397,0.5106862337463163
0.506520197131004,0.6806999999999999,0.5192929325744313,0.5134993711604785
0.5042998850767655,0.6710799999999999,0.5081407043656295,0.5113346723713252
0.5022976848997467,0.6606299999999998,0.509318187662676,0.5209434292642022
0.5010009270265287,0.6511099999999999,0.4898870714667086,0.5102065037052548
0.5001501217090155,0.6426999999999998,0.4986412669030722,0.5119090255242121
0.4995750757631918,0.6351599999999998,0.4985844492712546,0.5094702809914202
0.4992607348441889,0.6281799999999998,0.4997835423637596,0.5035200375112737
0.4988338904373379,0.6218299999999999,0.48876654685308135,0.4986286684719835
0.498074892779561,0.6155099999999999,0.48650640812567836,0.5081032072878461
0.49805296038875113,0.6089899999999999,0.48402382394411975,0.5074476935346149
0.4968776101828833,0.6027899999999998,0.4885818854126807,0.5176505757848581
0.49665434614469556,0.5969299999999998,0.4718306403155652,0.5051166899061936
0.49641903489028805,0.5914199999999998,0.48521040655089065,0.4937607405080344
0.49671248680928876,0.5850299999999998,0.472686220744059,0.48851510437483636
0.4970652685151826,0.5800599999999998,0.489849863402454,0.4946477577991316
0.49694938346584594,0.5745699999999998,0.49336009669295633,0.48921928381037805
0.49699629849323795,0.5713799999999998,0.500661358780077,0.49244479604934976
0.49664816044017923,0.5664499999999998,0.4944180874491623,0.484452112868441
0.49670249671037486,0.5629499999999998,0.4991317485597133,0.48207811641573983
0.49693962674730874,0.5589899999999999,0.4967252171918997,0.48314072341518927
0.4964637449468071,0.5557799999999998,0.4803506505196216,0.4813969713346773
0.4967660372236371,0.5531899999999998,0.49320917950908716,0.4780784759502048
0.4968691571364378,0.5511899999999998,0.5043164188154747,0.4677455554221594
0.49678473523059735,0.5477999999999998,0.5064989437290645,0.4713568373164625
0.4964463066227678,0.5449499999999998,0.5037940599334773,0.48549529949495807
0.49626616869404955,0.5423599999999998,0.48731549866747487,0.4820344467001796
0.49604194397297313,0.5400199999999998,0.5054011418515776,0.47457898640029955
0.4956983157332218,0.5383399999999998,0.5095220274757016,0.46635518567863105
0.4953850520472424,0.5362299999999999,0.48281312990742437,0.4711369059295451
0.4954749899029985,0.5341999999999998,0.4823318273557446,0.4706346388078678
0.49593837728217116,0.5326999999999998,0.49295944549777837,0.4871619286221254
0.4964172127068585,0.5310299999999998,0.49472481495988746,0.48869067478883815
0.49637973550450765,0.5295799999999998,0.49112604119714925,0.4746628973177707
0.49555874915772385,0.5275499999999999,0.5015154288054283,0.4679415788045645
0.49581472831651446,0.5255599999999998,0.4965302622282641,0.4743142107049696
0.49613379674938557,0.5229499999999998,0.4772289357045419,0.4866497654875427
0.4960383091473379,0.5219299999999998,0.49419458301632807,0.482107281711423
0.4959954019784566,0.5205099999999998,0.49288768534002897,0.4987300910238693
0.49619824555892406,0.5187799999999998,0.4804470906415003,0.5064212314719854
0.49674479238804053,0.5176899999999999,0.4689581290166447,0.4943771120976491
0.49709265733298796,0.5164599999999998,0.4841509898234276,0.5058803170917444
0.49618555190908614,0.5157799999999998,0.48307419629638637,0.5076883249582349
0.49620874387586783,0.5144599999999998,0.49649906951919404,0.5124739636757335
0.4962366152363102,0.5139399999999998,0.4929669473043307,0.5138857798837311
0.49640927335546964,0.5127699999999998,0.49502376154896677,0.5110972144906627
0.49585675975191496,0.5116999999999998,0.48107839394443436,0.5141595408893582
0.49641495206666,0.5106899999999999,0.4850786193081581,0.5064124291614407
0.49583505582240056,0.5100299999999999,0.4738778781776107,0.5042526614840082
0.49579244453307175,0.5099799999999999,0.48349388885896566,0.5005167434129218
0.4959748746887318,0.5095399999999998,0.4638271780837263,0.501394379151465
0.4955035946758917,0.5088699999999998,0.48172489065000296,0.5142869599686926
0.49550204295110256,0.5078699999999998,0.4947204486064732,0.5078915014206489
0.49593808969501324,0.5069199999999998,0.4965057593400858,0.5056065296486758
0.4960098935875485,0.5062099999999998,0.5012384102411651,0.5007864577450097
0.4967325528703264,0.5063799999999998,0.4967246388803799,0.5016304249193614
0.496672431186652,0.5052599999999998,0.4767856831700937,0.497797440665824
0.49640018192078667,0.5044599999999998,0.4886616500862755,0.4851189729981158
0.4961378732381982,0.5038099999999999,0.48179238117187273,0.49022817009471314
0.49655549543786776,0.5027799999999998,0.4956380940408695,0.4817257754027248
0.49662034993294674,0.5027499999999998,0.4911336935521181,0.47693183224025754
0.49681672426285645,0.5024199999999999,0.4953260034383768,0.4761930969979025
0.4963872987497105,0.5021399999999998,0.468375805926024,0.4612031416253228
0.4957869122032556,0.5014999999999998,0.4793134448415591,0.4674427176734371
0.49564996582378035,0.5020399999999998,0.4645288316739099,0.47504338894423875
0.49611188726600003,0.5012699999999998,0.48162382377976687,0.4741411060773211
0.49587776063816663,0.5016799999999998,0.48375264985466976,0.47968425131716974
0.495496788709806,0.5024699999999999,0.4712182844814324,0.4788845623256158
0.4958714148043474,0.5024899999999998,0.47648941540541184,0.4704975054073063
0.4958150399938172,0.5018699999999998,0.4873178036446512,0.4638016248446762
0.4960699727593492,0.5011199999999998,0.4888892877447954,0.4589982140881012
0.49646533835948736,0.5016599999999998,0.49555427873948177,0.45521394554747324
0.49653337088687194,0.5015199999999999,0.48695709563039596,0.46795101390170624
0.49696355725333524,0.5012199999999998,0.4907077042308475,0.46523623025544436
0.496608291861602,0.49957999999999975,0.4909872456948258,0.4775691974898509
0.4958219084668773,0.49972999999999984,0.5004013158430793,0.4778495351063141
0.4960726222687893,0.49984999999999985,0.49718740113696536,0.4811388915309032
0.49590441722198414,0.5008299999999998,0.4957513295525639,0.4789980465753181
0.4956201366670458,0.5008499999999998,0.48735123071832487,0.4734929620285545
0.4955353761611901,0.5007399999999999,0.508824386776201,0.4801239581368947
0.49552965043903746,0.5005999999999998,0.4813052063524224,0.4932342361034
0.4958185291049672,0.5005099999999998,0.5060124511194569,0.494530428877353
0.4966134070985672,0.5006599999999998,0.5016546440081635,0.4840046636152816
0.4961383220557221,0.5011599999999998,0.5177040074929634,0.48361162371769945
