GKP-Qubit,Repetition,Repetition x GKP,Repetition x GKP-Correct
0.5251499909544346,0.93111,0.5225861092047376,0.5205686260572852
0.5245679734320144,0.93043,0.5235037484685698,0.5200261053700632
0.5235573394583101,0.92978,0.5202884754102959,0.5184216091274849
0.5227688006659975,0.9290700000000001,0.5209656461845343,0.5176791409171215
0.521783428223102,0.9283600000000001,0.5179308589427558,0.5165901175025446
0.5207648034270738,0.92759,0.5187531463254983,0.5165334310511465
0.5197182537015169,0.9269000000000001,0.516772510281906,0.5160336000328631
0.5189724046920301,0.92621,0.5170658847877517,0.5160858593468206
0.5183337006475125,0.92549,0.5158294092221496,0.5151666827424691
0.5173591598448891,0.9248500000000001,0.5164921129099166,0.5149268789053097
0.5165453862254181,0.92411,0.5142913058012335,0.5147438084669603
0.5163743194832664,0.92329,0.5135961861401018,0.5148660634641192
